C/A,Unit,SCP,Line Name,Division,Date,Time,Description,Entries,Exits                                                     
A013,R081,01-03-01,NQRW,BMT,01/30/2022,19:00:00,REGULAR,6579776,3429035
A013,R081,01-03-01,NQRW,BMT,01/30/2022,23:00:00,REGULAR,6579825,3429052
A013,R081,01-03-02,NQRW,BMT,01/30/2022,03:00:00,REGULAR,6277320,2771226
A013,R081,01-03-02,NQRW,BMT,01/30/2022,07:00:00,REGULAR,6277324,2771229
A013,R081,01-03-02,NQRW,BMT,01/30/2022,11:00:00,REGULAR,6277337,2771242
A013,R081,01-03-02,NQRW,BMT,01/30/2022,15:00:00,REGULAR,6277368,2771262
A013,R081,01-03-02,NQRW,BMT,01/30/2022,19:00:00,REGULAR,6277437,2771278
A013,R081,01-03-02,NQRW,BMT,01/30/2022,23:00:00,REGULAR,6277488,2771290
A013,R081,01-05-00,NQRW,BMT,01/30/2022,03:00:00,REGULAR,1548,0
A013,R081,01-05-00,NQRW,BMT,01/30/2022,07:00:00,REGULAR,1548,0
A013,R081,01-05-00,NQRW,BMT,01/30/2022,11:00:00,REGULAR,1548,0
A013,R081,01-05-00,NQRW,BMT,01/30/2022,15:00:00,REGULAR,1548,0
A013,R081,01-05-00,NQRW,BMT,01/30/2022,19:00:00,REGULAR,1548,0
A013,R081,01-05-00,NQRW,BMT,01/30/2022,23:00:00,REGULAR,1548,0
A013,R081,01-05-01,NQRW,BMT,01/30/2022,03:00:00,REGULAR,0,850
A013,R081,01-05-01,NQRW,BMT,01/30/2022,07:00:00,REGULAR,0,850
A013,R081,01-05-01,NQRW,BMT,01/30/2022,11:00:00,REGULAR,0,850
A013,R081,01-05-01,NQRW,BMT,01/30/2022,15:00:00,REGULAR,0,850
A013,R081,01-05-01,NQRW,BMT,01/30/2022,19:00:00,REGULAR,0,850
A013,R081,01-05-01,NQRW,BMT,01/30/2022,23:00:00,REGULAR,0,851
A013,R081,01-06-00,NQRW,BMT,01/30/2022,03:00:00,REGULAR,400903,267998
A013,R081,01-06-00,NQRW,BMT,01/30/2022,07:00:00,REGULAR,400908,268000
A013,R081,01-06-00,NQRW,BMT,01/30/2022,11:00:00,REGULAR,400921,268017
A013,R081,01-06-00,NQRW,BMT,01/30/2022,15:00:00,REGULAR,400945,268046
A013,R081,01-06-00,NQRW,BMT,01/30/2022,19:00:00,REGULAR,400987,268078
A013,R081,01-06-00,NQRW,BMT,01/30/2022,23:00:00,REGULAR,401004,268094
A013,R081,01-06-01,NQRW,BMT,01/30/2022,03:00:00,REGULAR,8592,23192
A013,R081,01-06-01,NQRW,BMT,01/30/2022,07:00:00,REGULAR,8596,23192
A013,R081,01-06-01,NQRW,BMT,01/30/2022,11:00:00,REGULAR,8607,23200
A013,R081,01-06-01,NQRW,BMT,01/30/2022,15:00:00,REGULAR,8641,23217
A013,R081,01-06-01,NQRW,BMT,01/30/2022,19:00:00,REGULAR,8705,23258
A013,R081,01-06-01,NQRW,BMT,01/30/2022,23:00:00,REGULAR,8746,23267
A013,R081,01-06-02,NQRW,BMT,01/30/2022,03:00:00,REGULAR,714454,288385
A013,R081,01-06-02,NQRW,BMT,01/30/2022,07:00:00,REGULAR,714454,288386
A013,R081,01-06-02,NQRW,BMT,01/30/2022,11:00:00,REGULAR,714467,288402
A013,R081,01-06-02,NQRW,BMT,01/30/2022,15:00:00,REGULAR,714481,288434
A013,R081,01-06-02,NQRW,BMT,01/30/2022,19:00:00,REGULAR,714541,288458
A013,R081,01-06-02,NQRW,BMT,01/30/2022,23:00:00,REGULAR,714577,288480
A014,R081,02-00-00,NQRW,BMT,01/30/2022,03:00:00,REGULAR,108781,68304
A014,R081,02-00-00,NQRW,BMT,01/30/2022,07:00:00,REGULAR,108788,68311
A014,R081,02-00-00,NQRW,BMT,01/30/2022,11:00:00,REGULAR,108807,68342
A014,R081,02-00-00,NQRW,BMT,01/30/2022,15:00:00,REGULAR,108854,68403
A014,R081,02-00-00,NQRW,BMT,01/30/2022,19:00:00,REGULAR,108978,68458
A014,R081,02-00-00,NQRW,BMT,01/30/2022,23:00:00,REGULAR,109055,68493
A014,R081,02-00-01,NQRW,BMT,01/30/2022,03:00:00,REGULAR,7011130,3692382
A014,R081,02-00-01,NQRW,BMT,01/30/2022,07:00:00,REGULAR,7011137,3692385
A014,R081,02-00-01,NQRW,BMT,01/30/2022,11:00:00,REGULAR,7011147,3692418
A014,R081,02-00-01,NQRW,BMT,01/30/2022,15:00:00,REGULAR,7011187,3692510
A014,R081,02-00-01,NQRW,BMT,01/30/2022,19:00:00,REGULAR,7011259,3692587
A014,R081,02-00-01,NQRW,BMT,01/30/2022,23:00:00,REGULAR,7011306,3692625
A014,R081,02-00-02,NQRW,BMT,01/30/2022,03:00:00,REGULAR,1645668,3418734
A014,R081,02-00-02,NQRW,BMT,01/30/2022,07:00:00,REGULAR,1645670,3418744
A014,R081,02-00-02,NQRW,BMT,01/30/2022,11:00:00,REGULAR,1645675,3418839
A014,R081,02-00-02,NQRW,BMT,01/30/2022,15:00:00,REGULAR,1645697,3419068
A014,R081,02-00-02,NQRW,BMT,01/30/2022,19:00:00,REGULAR,1645759,3419255
A014,R081,02-00-02,NQRW,BMT,01/30/2022,23:00:00,REGULAR,1645785,3419339
A014,R081,02-06-00,NQRW,BMT,01/30/2022,03:00:00,REGULAR,635781,2834498
A014,R081,02-06-00,NQRW,BMT,01/30/2022,07:00:00,REGULAR,635781,2834498
A014,R081,02-06-00,NQRW,BMT,01/30/2022,11:00:00,REGULAR,635781,2834506
A014,R081,02-06-00,NQRW,BMT,01/30/2022,15:00:00,REGULAR,635782,2834582
A014,R081,02-06-00,NQRW,BMT,01/30/2022,19:00:00,REGULAR,635785,2834665
A014,R081,02-06-00,NQRW,BMT,01/30/2022,23:00:00,REGULAR,635787,2834684
A014,R081,02-06-01,NQRW,BMT,01/30/2022,03:00:00,REGULAR,35980,51767785
A014,R081,02-06-01,NQRW,BMT,01/30/2022,07:00:00,REGULAR,35980,51767792
A014,R081,02-06-01,NQRW,BMT,01/30/2022,11:00:00,REGULAR,35980,51767813
A014,R081,02-06-01,NQRW,BMT,01/30/2022,15:00:00,REGULAR,35980,51767948
A014,R081,02-06-01,NQRW,BMT,01/30/2022,19:00:00,REGULAR,35982,51768111
A014,R081,02-06-01,NQRW,BMT,01/30/2022,23:00:00,REGULAR,35985,51768173
A015,R081,00-00-00,NQRW,BMT,01/30/2022,03:00:00,REGULAR,13220838,4380228
A015,R081,00-00-00,NQRW,BMT,01/30/2022,07:00:00,REGULAR,13220842,4380236
A015,R081,00-00-00,NQRW,BMT,01/30/2022,11:00:00,REGULAR,13220854,4380259
A015,R081,00-00-00,NQRW,BMT,01/30/2022,15:00:00,REGULAR,13220876,4380307
A015,R081,00-00-00,NQRW,BMT,01/30/2022,19:00:00,REGULAR,13220913,4380351
A015,R081,00-00-00,NQRW,BMT,01/30/2022,23:00:00,REGULAR,13220933,4380365
A015,R081,00-00-01,NQRW,BMT,01/30/2022,03:00:00,REGULAR,1260124,279989
A015,R081,00-00-01,NQRW,BMT,01/30/2022,07:00:00,REGULAR,1260126,279993
A015,R081,00-00-01,NQRW,BMT,01/30/2022,11:00:00,REGULAR,1260158,280008
A015,R081,00-00-01,NQRW,BMT,01/30/2022,15:00:00,REGULAR,1260186,280040
A015,R081,00-00-01,NQRW,BMT,01/30/2022,19:00:00,REGULAR,1260234,280064
A015,R081,00-00-01,NQRW,BMT,01/30/2022,23:00:00,REGULAR,1260254,280071
A015,R081,00-00-02,NQRW,BMT,01/30/2022,03:00:00,REGULAR,32466,11361
A015,R081,00-00-02,NQRW,BMT,01/30/2022,07:00:00,REGULAR,32468,11364
A015,R081,00-00-02,NQRW,BMT,01/30/2022,11:00:00,REGULAR,32498,11371
A015,R081,00-00-02,NQRW,BMT,01/30/2022,15:00:00,REGULAR,32548,11389
A015,R081,00-00-02,NQRW,BMT,01/30/2022,19:00:00,REGULAR,32618,11404
A015,R081,00-00-02,NQRW,BMT,01/30/2022,23:00:00,REGULAR,32659,11411
A015,R081,00-00-03,NQRW,BMT,01/30/2022,03:00:00,REGULAR,9229684,3963266
A015,R081,00-00-03,NQRW,BMT,01/30/2022,07:00:00,REGULAR,9229688,3963269
A015,R081,00-00-03,NQRW,BMT,01/30/2022,11:00:00,REGULAR,9229717,3963285
A015,R081,00-00-03,NQRW,BMT,01/30/2022,15:00:00,REGULAR,9229786,3963305
A015,R081,00-00-03,NQRW,BMT,01/30/2022,19:00:00,REGULAR,9229863,3963328
A015,R081,00-00-03,NQRW,BMT,01/30/2022,23:00:00,REGULAR,9229925,3963344
A015,R081,00-03-00,NQRW,BMT,01/30/2022,03:00:00,REGULAR,7640660,9557421
A015,R081,00-03-00,NQRW,BMT,01/30/2022,07:00:00,REGULAR,7640662,9557434
A015,R081,00-03-00,NQRW,BMT,01/30/2022,11:00:00,REGULAR,7640669,9557486
A015,R081,00-03-00,NQRW,BMT,01/30/2022,15:00:00,REGULAR,7640674,9557584
A015,R081,00-03-00,NQRW,BMT,01/30/2022,19:00:00,REGULAR,7640683,9557663
A015,R081,00-03-00,NQRW,BMT,01/30/2022,23:00:00,REGULAR,7640687,9557691
A015,R081,00-03-01,NQRW,BMT,01/30/2022,03:00:00,REGULAR,284178,836564
A015,R081,00-03-01,NQRW,BMT,01/30/2022,07:00:00,REGULAR,284182,836595
A015,R081,00-03-01,NQRW,BMT,01/30/2022,11:00:00,REGULAR,284209,836730
A015,R081,00-03-01,NQRW,BMT,01/30/2022,15:00:00,REGULAR,284277,836988
A015,R081,00-03-01,NQRW,BMT,01/30/2022,19:00:00,REGULAR,284380,837161
A015,R081,00-03-01,NQRW,BMT,01/30/2022,23:00:00,REGULAR,284450,837227
A016,R081,03-00-00,NQRW,BMT,01/30/2022,03:00:00,REGULAR,4165498,5305350
A016,R081,03-00-00,NQRW,BMT,01/30/2022,07:00:00,REGULAR,4165501,5305378
A016,R081,03-00-00,NQRW,BMT,01/30/2022,11:00:00,REGULAR,4165519,5305528
A016,R081,03-00-00,NQRW,BMT,01/30/2022,15:00:00,REGULAR,4165566,5305692
A016,R081,03-00-00,NQRW,BMT,01/30/2022,19:00:00,REGULAR,4165638,5305837
A016,R081,03-00-00,NQRW,BMT,01/30/2022,23:00:00,REGULAR,4165683,5305897
A016,R081,03-00-01,NQRW,BMT,01/30/2022,03:00:00,REGULAR,6134506,2300911
A016,R081,03-00-01,NQRW,BMT,01/30/2022,07:00:00,REGULAR,6134511,2300916
A016,R081,03-00-01,NQRW,BMT,01/30/2022,11:00:00,REGULAR,6134565,2300957
A016,R081,03-00-01,NQRW,BMT,01/30/2022,15:00:00,REGULAR,6134641,2301021
A016,R081,03-00-01,NQRW,BMT,01/30/2022,19:00:00,REGULAR,6134745,2301061
A016,R081,03-00-01,NQRW,BMT,01/30/2022,23:00:00,REGULAR,6134823,2301084
A016,R081,03-00-02,NQRW,BMT,01/30/2022,03:00:00,REGULAR,15612568,4653681
A016,R081,03-00-02,NQRW,BMT,01/30/2022,07:00:00,REGULAR,15612575,4653691
A016,R081,03-00-02,NQRW,BMT,01/30/2022,11:00:00,REGULAR,15612633,4653726
A016,R081,03-00-02,NQRW,BMT,01/30/2022,15:00:00,REGULAR,15612767,4653774
A016,R081,03-00-02,NQRW,BMT,01/30/2022,19:00:00,REGULAR,15612904,4653795
A016,R081,03-00-02,NQRW,BMT,01/30/2022,23:00:00,REGULAR,15613013,4653809
A016,R081,03-06-00,NQRW,BMT,01/30/2022,03:00:00,REGULAR,1372928,530904
A016,R081,03-06-00,NQRW,BMT,01/30/2022,07:00:00,REGULAR,1372928,530904
A016,R081,03-06-00,NQRW,BMT,01/30/2022,11:00:00,REGULAR,1372930,530908
A016,R081,03-06-00,NQRW,BMT,01/30/2022,15:00:00,REGULAR,1372942,530914
A016,R081,03-06-00,NQRW,BMT,01/30/2022,19:00:00,REGULAR,1372947,530920
A016,R081,03-06-00,NQRW,BMT,01/30/2022,23:00:00,REGULAR,1372950,530922
A016,R081,03-06-01,NQRW,BMT,01/30/2022,03:00:00,REGULAR,40738,59094
A016,R081,03-06-01,NQRW,BMT,01/30/2022,07:00:00,REGULAR,40739,59094
A016,R081,03-06-01,NQRW,BMT,01/30/2022,11:00:00,REGULAR,40745,59100
A016,R081,03-06-01,NQRW,BMT,01/30/2022,15:00:00,REGULAR,40760,59108
A016,R081,03-06-01,NQRW,BMT,01/30/2022,19:00:00,REGULAR,40772,59117
A016,R081,03-06-01,NQRW,BMT,01/30/2022,23:00:00,REGULAR,40774,59117
A021,R032,01-00-00,ACENQRS1237W,BMT,01/30/2022,03:00:00,REGULAR,10248872,13036445
A021,R032,01-00-00,ACENQRS1237W,BMT,01/30/2022,07:00:00,REGULAR,10248879,13036466
A021,R032,01-00-00,ACENQRS1237W,BMT,01/30/2022,11:00:00,REGULAR,10248917,13036639
A021,R032,01-00-00,ACENQRS1237W,BMT,01/30/2022,15:00:00,REGULAR,10248974,13036995
A021,R032,01-00-00,ACENQRS1237W,BMT,01/30/2022,19:00:00,REGULAR,10249077,13037325
A021,R032,01-00-00,ACENQRS1237W,BMT,01/30/2022,23:00:00,REGULAR,10249143,13037436
A021,R032,01-00-01,ACENQRS1237W,BMT,01/30/2022,03:00:00,REGULAR,4341718,5153142
A021,R032,01-00-01,ACENQRS1237W,BMT,01/30/2022,07:00:00,REGULAR,4341723,5153155
A021,R032,01-00-01,ACENQRS1237W,BMT,01/30/2022,11:00:00,REGULAR,4341755,5153223
A021,R032,01-00-01,ACENQRS1237W,BMT,01/30/2022,15:00:00,REGULAR,4341802,5153385
A021,R032,01-00-01,ACENQRS1237W,BMT,01/30/2022,19:00:00,REGULAR,4341866,5153544
A021,R032,01-00-01,ACENQRS1237W,BMT,01/30/2022,23:00:00,REGULAR,4341909,5153595
A021,R032,01-00-02,ACENQRS1237W,BMT,01/30/2022,03:00:00,REGULAR,3039556,2996598
A021,R032,01-00-02,ACENQRS1237W,BMT,01/30/2022,07:00:00,REGULAR,3039558,2996603
A021,R032,01-00-02,ACENQRS1237W,BMT,01/30/2022,11:00:00,REGULAR,3039573,2996648
A021,R032,01-00-02,ACENQRS1237W,BMT,01/30/2022,15:00:00,REGULAR,3039605,2996724
A021,R032,01-00-02,ACENQRS1237W,BMT,01/30/2022,19:00:00,REGULAR,3039636,2996768
A021,R032,01-00-02,ACENQRS1237W,BMT,01/30/2022,23:00:00,REGULAR,3039660,2996789
A021,R032,01-00-03,ACENQRS1237W,BMT,01/30/2022,03:00:00,REGULAR,2967017,1418653
A021,R032,01-00-03,ACENQRS1237W,BMT,01/30/2022,07:00:00,REGULAR,2967017,1418655
A021,R032,01-00-03,ACENQRS1237W,BMT,01/30/2022,11:00:00,REGULAR,2967028,1418660
A021,R032,01-00-03,ACENQRS1237W,BMT,01/30/2022,15:00:00,REGULAR,2967057,1418683
A021,R032,01-00-03,ACENQRS1237W,BMT,01/30/2022,19:00:00,REGULAR,2967092,1418719
A021,R032,01-00-03,ACENQRS1237W,BMT,01/30/2022,23:00:00,REGULAR,2967115,1418730
A021,R032,01-00-04,ACENQRS1237W,BMT,01/30/2022,03:00:00,REGULAR,2678181,3932850
A021,R032,01-00-04,ACENQRS1237W,BMT,01/30/2022,07:00:00,REGULAR,2678182,3932852
A021,R032,01-00-04,ACENQRS1237W,BMT,01/30/2022,11:00:00,REGULAR,2678187,3932877
A021,R032,01-00-04,ACENQRS1237W,BMT,01/30/2022,15:00:00,REGULAR,2678198,3932936
A021,R032,01-00-04,ACENQRS1237W,BMT,01/30/2022,19:00:00,REGULAR,2678226,3933019
A021,R032,01-00-04,ACENQRS1237W,BMT,01/30/2022,23:00:00,REGULAR,2678238,3933048
A021,R032,01-00-05,ACENQRS1237W,BMT,01/30/2022,03:00:00,REGULAR,2040302,6693916
A021,R032,01-00-05,ACENQRS1237W,BMT,01/30/2022,07:00:00,REGULAR,2040303,6693926
A021,R032,01-00-05,ACENQRS1237W,BMT,01/30/2022,11:00:00,REGULAR,2040318,6693982
A021,R032,01-00-05,ACENQRS1237W,BMT,01/30/2022,15:00:00,REGULAR,2040341,6694087
A021,R032,01-00-05,ACENQRS1237W,BMT,01/30/2022,19:00:00,REGULAR,2040373,6694248
A021,R032,01-00-05,ACENQRS1237W,BMT,01/30/2022,23:00:00,REGULAR,2040396,6694298
A021,R032,01-00-06,ACENQRS1237W,BMT,01/30/2022,03:00:00,REGULAR,2322307,7355683
A021,R032,01-00-06,ACENQRS1237W,BMT,01/30/2022,07:00:00,REGULAR,2322311,7355695
A021,R032,01-00-06,ACENQRS1237W,BMT,01/30/2022,11:00:00,REGULAR,2322318,7355787
A021,R032,01-00-06,ACENQRS1237W,BMT,01/30/2022,15:00:00,REGULAR,2322334,7356020
A021,R032,01-00-06,ACENQRS1237W,BMT,01/30/2022,19:00:00,REGULAR,2322370,7356241
A021,R032,01-00-06,ACENQRS1237W,BMT,01/30/2022,23:00:00,REGULAR,2322389,7356341
A021,R032,01-00-07,ACENQRS1237W,BMT,01/30/2022,03:00:00,REGULAR,3846737,6853434
A021,R032,01-00-07,ACENQRS1237W,BMT,01/30/2022,07:00:00,REGULAR,3846740,6853454
A021,R032,01-00-07,ACENQRS1237W,BMT,01/30/2022,11:00:00,REGULAR,3846756,6853577
A021,R032,01-00-07,ACENQRS1237W,BMT,01/30/2022,15:00:00,REGULAR,3846804,6853905
A021,R032,01-00-07,ACENQRS1237W,BMT,01/30/2022,19:00:00,REGULAR,3846872,6854193
A021,R032,01-00-07,ACENQRS1237W,BMT,01/30/2022,23:00:00,REGULAR,3846913,6854342
A022,R022,01-00-00,BDFMNQRW,BMT,01/30/2022,03:00:00,REGULAR,29211180,12601592
A022,R022,01-00-00,BDFMNQRW,BMT,01/30/2022,07:00:00,REGULAR,29211185,12601608
A022,R022,01-00-00,BDFMNQRW,BMT,01/30/2022,11:00:00,REGULAR,29211212,12601682
A022,R022,01-00-00,BDFMNQRW,BMT,01/30/2022,15:00:00,REGULAR,29211324,12601963
A022,R022,01-00-00,BDFMNQRW,BMT,01/30/2022,19:00:00,REGULAR,29211462,12602254
A022,R022,01-00-00,BDFMNQRW,BMT,01/30/2022,23:00:00,REGULAR,29211526,12602361
A022,R022,01-00-01,BDFMNQRW,BMT,01/30/2022,03:00:00,REGULAR,28708707,12263303
A022,R022,01-00-01,BDFMNQRW,BMT,01/30/2022,07:00:00,REGULAR,28708715,12263323
A022,R022,01-00-01,BDFMNQRW,BMT,01/30/2022,11:00:00,REGULAR,28708769,12263425
A022,R022,01-00-01,BDFMNQRW,BMT,01/30/2022,15:00:00,REGULAR,28708896,12263721
A022,R022,01-00-01,BDFMNQRW,BMT,01/30/2022,19:00:00,REGULAR,28709044,12263969
A022,R022,01-00-01,BDFMNQRW,BMT,01/30/2022,23:00:00,REGULAR,28709128,12264072
A022,R022,01-00-02,BDFMNQRW,BMT,01/30/2022,03:00:00,REGULAR,16835390,6933938
A022,R022,01-00-02,BDFMNQRW,BMT,01/30/2022,07:00:00,REGULAR,16835401,6933956
A022,R022,01-00-02,BDFMNQRW,BMT,01/30/2022,11:00:00,REGULAR,16835457,6934045
A022,R022,01-00-02,BDFMNQRW,BMT,01/30/2022,15:00:00,REGULAR,16835627,6934241
A022,R022,01-00-02,BDFMNQRW,BMT,01/30/2022,19:00:00,REGULAR,16835888,6934398
A022,R022,01-00-02,BDFMNQRW,BMT,01/30/2022,23:00:00,REGULAR,16836016,6934472
A022,R022,01-06-00,BDFMNQRW,BMT,01/30/2022,03:00:00,REGULAR,67856577,19032346
A022,R022,01-06-00,BDFMNQRW,BMT,01/30/2022,07:00:00,REGULAR,67856577,19032346
A022,R022,01-06-00,BDFMNQRW,BMT,01/30/2022,11:00:00,REGULAR,67856577,19032349
A022,R022,01-06-00,BDFMNQRW,BMT,01/30/2022,15:00:00,REGULAR,67856579,19032374
A022,R022,01-06-00,BDFMNQRW,BMT,01/30/2022,19:00:00,REGULAR,67856582,19032428
A022,R022,01-06-00,BDFMNQRW,BMT,01/30/2022,23:00:00,REGULAR,67856583,19032434
A022,R022,01-06-01,BDFMNQRW,BMT,01/30/2022,03:00:00,REGULAR,5612128,9064204
A022,R022,01-06-01,BDFMNQRW,BMT,01/30/2022,07:00:00,REGULAR,5612128,9064207
A022,R022,01-06-01,BDFMNQRW,BMT,01/30/2022,11:00:00,REGULAR,5612129,9064221
A022,R022,01-06-01,BDFMNQRW,BMT,01/30/2022,15:00:00,REGULAR,5612134,9064282
A022,R022,01-06-01,BDFMNQRW,BMT,01/30/2022,19:00:00,REGULAR,5612138,9064378
A022,R022,01-06-01,BDFMNQRW,BMT,01/30/2022,23:00:00,REGULAR,5612139,9064397
A025,R023,01-00-00,BDFMNQRW,BMT,01/30/2022,03:00:00,REGULAR,5825150,11191205
A025,R023,01-00-00,BDFMNQRW,BMT,01/30/2022,07:00:00,REGULAR,5825166,11191235
A025,R023,01-00-00,BDFMNQRW,BMT,01/30/2022,11:00:00,REGULAR,5825211,11191497
A025,R023,01-00-00,BDFMNQRW,BMT,01/30/2022,15:00:00,REGULAR,5825306,11191934
A025,R023,01-00-00,BDFMNQRW,BMT,01/30/2022,19:00:00,REGULAR,5825505,11192282
A025,R023,01-00-00,BDFMNQRW,BMT,01/30/2022,23:00:00,REGULAR,5825644,11192439
A025,R023,01-00-01,BDFMNQRW,BMT,01/30/2022,03:00:00,REGULAR,14568484,6283158
A025,R023,01-00-01,BDFMNQRW,BMT,01/30/2022,07:00:00,REGULAR,14568510,6283171
A025,R023,01-00-01,BDFMNQRW,BMT,01/30/2022,11:00:00,REGULAR,14568568,6283234
A025,R023,01-00-01,BDFMNQRW,BMT,01/30/2022,15:00:00,REGULAR,14568707,6283377
A025,R023,01-00-01,BDFMNQRW,BMT,01/30/2022,19:00:00,REGULAR,14568950,6283542
A025,R023,01-00-01,BDFMNQRW,BMT,01/30/2022,23:00:00,REGULAR,14569105,6283623
A025,R023,01-00-02,BDFMNQRW,BMT,01/30/2022,03:00:00,REGULAR,15451485,3924946
A025,R023,01-00-02,BDFMNQRW,BMT,01/30/2022,07:00:00,REGULAR,15451498,3924953
A025,R023,01-00-02,BDFMNQRW,BMT,01/30/2022,11:00:00,REGULAR,15451547,3924979
A025,R023,01-00-02,BDFMNQRW,BMT,01/30/2022,15:00:00,REGULAR,15451658,3925036
A025,R023,01-00-02,BDFMNQRW,BMT,01/30/2022,19:00:00,REGULAR,15451835,3925132
A025,R023,01-00-02,BDFMNQRW,BMT,01/30/2022,23:00:00,REGULAR,15451942,3925169
A025,R023,01-00-03,BDFMNQRW,BMT,01/30/2022,03:00:00,REGULAR,9308074,2241753
A025,R023,01-00-03,BDFMNQRW,BMT,01/30/2022,07:00:00,REGULAR,9308085,2241759
A025,R023,01-00-03,BDFMNQRW,BMT,01/30/2022,11:00:00,REGULAR,9308112,2241790
A025,R023,01-00-03,BDFMNQRW,BMT,01/30/2022,15:00:00,REGULAR,9308241,2241847
A025,R023,01-00-03,BDFMNQRW,BMT,01/30/2022,19:00:00,REGULAR,9308431,2241918
A025,R023,01-00-03,BDFMNQRW,BMT,01/30/2022,23:00:00,REGULAR,9308540,2241949
A025,R023,01-03-00,BDFMNQRW,BMT,01/30/2022,03:00:00,REGULAR,8759950,3389037
A025,R023,01-03-00,BDFMNQRW,BMT,01/30/2022,07:00:00,REGULAR,8759957,3389048
A025,R023,01-03-00,BDFMNQRW,BMT,01/30/2022,11:00:00,REGULAR,8759986,3389080
A025,R023,01-03-00,BDFMNQRW,BMT,01/30/2022,15:00:00,REGULAR,8760081,3389205
A025,R023,01-03-00,BDFMNQRW,BMT,01/30/2022,19:00:00,REGULAR,8760260,3389329
A025,R023,01-03-00,BDFMNQRW,BMT,01/30/2022,23:00:00,REGULAR,8760398,3389404
A025,R023,01-03-01,BDFMNQRW,BMT,01/30/2022,03:00:00,REGULAR,323379,327336
A025,R023,01-03-01,BDFMNQRW,BMT,01/30/2022,07:00:00,REGULAR,323391,327351
A025,R023,01-03-01,BDFMNQRW,BMT,01/30/2022,11:00:00,REGULAR,323418,327420
A025,R023,01-03-01,BDFMNQRW,BMT,01/30/2022,15:00:00,REGULAR,323495,327599
A025,R023,01-03-01,BDFMNQRW,BMT,01/30/2022,19:00:00,REGULAR,323645,327769
A025,R023,01-03-01,BDFMNQRW,BMT,01/30/2022,23:00:00,REGULAR,323776,327848
A025,R023,01-03-02,BDFMNQRW,BMT,01/30/2022,03:00:00,REGULAR,2702525,1755560
A025,R023,01-03-02,BDFMNQRW,BMT,01/30/2022,07:00:00,REGULAR,2702546,1755595
A025,R023,01-03-02,BDFMNQRW,BMT,01/30/2022,11:00:00,REGULAR,2702599,1755776
A025,R023,01-03-02,BDFMNQRW,BMT,01/30/2022,15:00:00,REGULAR,2702745,1756076
A025,R023,01-03-02,BDFMNQRW,BMT,01/30/2022,19:00:00,REGULAR,2702988,1756380
A025,R023,01-03-02,BDFMNQRW,BMT,01/30/2022,23:00:00,REGULAR,2703161,1756511
A025,R023,01-06-00,BDFMNQRW,BMT,01/30/2022,03:00:00,REGULAR,263290,868580
A025,R023,01-06-00,BDFMNQRW,BMT,01/30/2022,07:00:00,REGULAR,263299,868630
A025,R023,01-06-00,BDFMNQRW,BMT,01/30/2022,11:00:00,REGULAR,263322,868893
A025,R023,01-06-00,BDFMNQRW,BMT,01/30/2022,15:00:00,REGULAR,263386,869388
A025,R023,01-06-00,BDFMNQRW,BMT,01/30/2022,19:00:00,REGULAR,263538,869726
A025,R023,01-06-00,BDFMNQRW,BMT,01/30/2022,23:00:00,REGULAR,263620,869857
A025,R023,01-06-01,BDFMNQRW,BMT,01/30/2022,03:00:00,REGULAR,15977360,33891392
A025,R023,01-06-01,BDFMNQRW,BMT,01/30/2022,07:00:00,REGULAR,15977374,33891433
A025,R023,01-06-01,BDFMNQRW,BMT,01/30/2022,11:00:00,REGULAR,15977403,33891723
A025,R023,01-06-01,BDFMNQRW,BMT,01/30/2022,15:00:00,REGULAR,15977491,33892207
A025,R023,01-06-01,BDFMNQRW,BMT,01/30/2022,19:00:00,REGULAR,15977656,33892608
A025,R023,01-06-01,BDFMNQRW,BMT,01/30/2022,23:00:00,REGULAR,15977763,33892788
A025,R023,01-06-02,BDFMNQRW,BMT,01/30/2022,03:00:00,REGULAR,601870,257920
A025,R023,01-06-02,BDFMNQRW,BMT,01/30/2022,07:00:00,REGULAR,601872,257924
A025,R023,01-06-02,BDFMNQRW,BMT,01/30/2022,11:00:00,REGULAR,601879,257938
A025,R023,01-06-02,BDFMNQRW,BMT,01/30/2022,15:00:00,REGULAR,601893,257989
A025,R023,01-06-02,BDFMNQRW,BMT,01/30/2022,19:00:00,REGULAR,601913,258040
A025,R023,01-06-02,BDFMNQRW,BMT,01/30/2022,23:00:00,REGULAR,601936,258057
A027,R082,01-00-00,NRW,BMT,01/30/2022,03:00:00,REGULAR,4024947,5054024
A027,R082,01-00-00,NRW,BMT,01/30/2022,07:00:00,REGULAR,4024951,5054039
A027,R082,01-00-00,NRW,BMT,01/30/2022,11:00:00,REGULAR,4024964,5054152
A027,R082,01-00-00,NRW,BMT,01/30/2022,15:00:00,REGULAR,4024997,5054337
A027,R082,01-00-00,NRW,BMT,01/30/2022,19:00:00,REGULAR,4025066,5054514
A027,R082,01-00-00,NRW,BMT,01/30/2022,23:00:00,REGULAR,4025096,5054574
A027,R082,01-03-00,NRW,BMT,01/30/2022,03:00:00,REGULAR,789947,428562
A027,R082,01-03-00,NRW,BMT,01/30/2022,07:00:00,REGULAR,789951,428563
A027,R082,01-03-00,NRW,BMT,01/30/2022,11:00:00,REGULAR,789974,428602
A027,R082,01-03-00,NRW,BMT,01/30/2022,15:00:00,REGULAR,790019,428640
